income_improvement_level_detail,idx_income_yr_sup_num_prop_id,prop_id
income_imprv_assoc,idx_income_yr_sup_num_prop_id,income_yr
income_imprv_assoc,idx_income_yr_sup_num_prop_id,sup_num
income_imprv_assoc,idx_income_yr_sup_num_prop_id,prop_id
income_land_detail_assoc,idx_income_yr_sup_num_prop_id,income_yr
income_land_detail_assoc,idx_income_yr_sup_num_prop_id,sup_num
income_land_detail_assoc,idx_income_yr_sup_num_prop_id,prop_id
income_prop_assoc,idx_prop_id,prop_id
income_prop_assoc,idx_prop_val_yr_sup_num_prop_id,prop_val_yr
income_prop_assoc,idx_prop_val_yr_sup_num_prop_id,sup_num
income_prop_assoc,idx_prop_val_yr_sup_num_prop_id,prop_id
income_recalc_errors,idx_income_yr_sup_num_income_id,income_yr
income_recalc_errors,idx_income_yr_sup_num_income_id,sup_num
income_recalc_errors,idx_income_yr_sup_num_income_id,income_id
installment_agreement_letter_history,idx_create_dt,create_dt
installment_agreement_letter_history,idx_ia_id,ia_id
installment_agreement_letter_history,idx_letter_id,letter_id
installment_agreement_letter_history,idx_pacs_user_id,pacs_user_id
land_adj,idx_prop_id,prop_id
land_detail,idx_ag_use_cd,ag_use_cd
land_detail,idx_land_type_cd,land_type_cd
land_detail,idx_ls_ag_id,ls_ag_id
land_detail,idx_ls_mkt_id,ls_mkt_id
land_detail,idx_prop_id,prop_id
land_detail,idx_sale_id,sale_id
land_detail,idx_state_cd,state_cd
land_entity_assoc,idx_prop_id,prop_id
land_exemption_assoc,idx_prop_id,prop_id
land_owner_assoc,idx_prop_id,prop_id
land_sched,idx_ls_method,ls_method
land_sched_detail,idx_ls_id,ls_id
layer_operation_prop_assoc_list,idx_lGeneralRunID_lYear_From_lSupNum_From_lPropID_From,lGeneralRunID
layer_operation_prop_assoc_list,idx_lGeneralRunID_lYear_From_lSupNum_From_lPropID_From,lYear_From
